duration,protocol,service,src_bytes,dst_bytes,label
0,tcp,http,211,2762,0
0,tcp,ftp_data,3468,0,0
0,tcp,http_443,0,0,1
0,tcp,smtp,705,328,0
0,tcp,private,0,0,1
0,udp,domain_u,31,0,0
0,udp,other,147,0,0
0,tcp,http,165,23063,0
0,tcp,http,329,3276,0
1,tcp,smtp,1691,334,0
0,tcp,ftp_data,334,0,1
0,icmp,ecr_i,64,0,0
0,tcp,private,0,0,1
0,tcp,klogin,0,0,1
0,tcp,uucp_path,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,218,5381,0
0,tcp,daytime,0,0,1
0,udp,domain_u,29,0,0
0,udp,private,100,0,1
0,udp,domain_u,44,44,0
0,tcp,nntp,0,0,1
0,tcp,http,205,505,0
0,tcp,ftp_data,63,0,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,other,0,0,1
24,tcp,ftp,337,1069,0
0,tcp,http,241,429,0
1,tcp,http,148,14506,0
0,tcp,private,0,0,1
0,tcp,gopher,0,0,1
0,tcp,http,156,2113,0
0,tcp,http,224,1965,0
0,icmp,ecr_i,18,0,1
0,tcp,private,0,0,1
0,tcp,http,256,5567,0
1,tcp,smtp,1100,483,0
0,tcp,private,0,0,1
0,udp,domain_u,31,0,0
0,tcp,http,204,1370,0
0,tcp,bgp,0,0,1
0,tcp,time,0,0,1
27,tcp,ftp,1179,3380,0
0,tcp,private,0,0,1
0,tcp,http,194,307,0
0,icmp,eco_i,8,0,1
0,tcp,http,301,1075,0
1433,udp,other,147,105,0
0,tcp,http,231,4198,0
0,tcp,uucp,0,0,1
6,tcp,smtp,1395,366,0
0,tcp,telnet,0,0,1
0,tcp,http,148,5170,0
0,icmp,eco_i,8,0,1
43,tcp,http,247,266,0
0,tcp,telnet,0,0,1
0,tcp,nntp,0,0,1
0,tcp,private,0,0,1
0,tcp,discard,0,0,1
0,icmp,ecr_i,1032,0,1
0,udp,private,28,0,1
0,tcp,time,0,0,1
0,tcp,http,204,255,0
14198,tcp,other,1,0,1
0,tcp,http,146,13603,0
0,icmp,eco_i,30,0,0
0,tcp,http,233,2507,0
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,icmp,eco_i,18,0,1
0,udp,domain_u,45,137,0
0,tcp,private,0,0,1
0,tcp,login,0,0,1
0,tcp,vmnet,0,0,1
0,icmp,eco_i,18,0,1
0,tcp,http,155,21900,0
0,tcp,time,0,0,1
0,tcp,exec,0,0,1
0,tcp,http,0,0,1
0,tcp,daytime,0,0,1
0,udp,domain_u,33,0,0
0,tcp,ctf,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http_443,0,0,1
0,tcp,telnet,0,0,1
0,tcp,http,325,2005,0
0,tcp,http,232,27554,0
0,tcp,http,292,33359,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,uucp_path,0,0,1
0,tcp,auth,10,39,0
0,tcp,private,0,0,1
0,tcp,http,240,6086,0
0,tcp,http,164,7542,0
0,tcp,http,0,0,0
0,tcp,http,310,535,0
0,tcp,sunrpc,0,0,1
10995,tcp,telnet,555,11235,0
0,tcp,http,214,2081,0
0,tcp,http,264,2566,0
0,tcp,rje,0,0,1
0,tcp,ftp_data,0,5636,1
0,tcp,ftp_data,12165,0,0
0,tcp,http,299,63203,0
0,tcp,private,0,0,1
0,tcp,http,0,0,0
0,tcp,http,190,1227,0
0,udp,domain_u,45,45,0
0,tcp,http,235,2698,0
0,tcp,http,285,502,0
4934,udp,other,146,105,0
0,udp,domain_u,32,0,0
0,tcp,netbios_ssn,0,0,1
0,tcp,http,282,3252,0
0,tcp,whois,0,0,1
0,tcp,ldap,0,0,1
0,tcp,private,0,0,1
0,tcp,http,336,1085,0
0,tcp,auth,0,0,1
0,tcp,netbios_ns,0,0,1
0,tcp,daytime,0,0,1
0,tcp,ftp_data,151,0,0
0,tcp,private,0,0,1
0,udp,domain_u,44,77,0
0,tcp,private,0,0,1
0,tcp,smtp,637,326,0
0,tcp,private,0,0,1
0,tcp,http,309,8584,0
1344,udp,other,147,105,0
0,icmp,eco_i,8,0,1
0,tcp,http,230,4937,0
0,tcp,http,204,525,0
0,icmp,ecr_i,520,0,1
0,tcp,http,144,699,0
0,tcp,ftp_data,3468,0,0
0,tcp,link,0,0,1
0,tcp,http,368,240,0
0,tcp,ctf,0,0,1
0,tcp,Z39_50,0,0,1
0,tcp,http,334,7950,0
0,tcp,private,0,0,1
0,tcp,ldap,0,0,1
0,tcp,private,0,0,1
1,tcp,nntp,6,0,1
0,tcp,http,233,8029,0
0,udp,private,28,0,1
0,tcp,http,229,742,0
0,udp,domain_u,44,133,0
0,icmp,ecr_i,1032,0,1
0,udp,domain_u,42,42,0
0,tcp,ftp_data,7012,0,0
0,udp,domain_u,42,42,0
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,supdup,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,http,347,330,0
0,tcp,private,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,http,326,1528,0
0,tcp,ftp,1238,2451,1
0,tcp,smtp,715,340,0
0,udp,domain_u,43,43,0
0,udp,domain_u,46,136,0
0,tcp,ftp_data,71,0,0
0,tcp,http,271,1410,0
0,tcp,klogin,0,0,1
0,tcp,klogin,0,0,1
0,udp,other,147,0,0
0,tcp,discard,0,0,1
0,tcp,http,327,6943,0
5,udp,private,105,146,0
0,tcp,discard,0,0,1
1,tcp,smtp,2244,332,0
0,udp,domain_u,44,75,0
0,tcp,http,237,0,0
27,tcp,ftp,678,2077,0
0,tcp,ftp_data,0,0,1
0,tcp,telnet,0,0,1
0,tcp,private,0,0,1
0,tcp,kshell,0,0,1
3,tcp,ftp,1264,2451,1
0,tcp,private,0,0,1
0,tcp,http,156,634,0
0,tcp,http,335,573,0
0,tcp,ftp_data,4316,0,0
0,udp,domain_u,31,0,0
0,tcp,http,245,901,0
0,tcp,other,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,Z39_50,0,0,1
0,tcp,vmnet,0,0,1
454,udp,other,147,105,0
0,tcp,private,0,0,1
0,tcp,http,303,3792,0
0,icmp,ecr_i,1480,0,1
0,tcp,http,289,4743,0
846,tcp,IRC,155,1671,0
0,tcp,http,236,2230,0
0,tcp,http,245,32616,0
0,tcp,ftp_data,151,0,0
0,tcp,http,331,1972,0
0,tcp,uucp,0,0,1
0,tcp,link,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,domain,0,0,1
0,tcp,smtp,12609,1397,0
0,udp,other,145,0,0
0,tcp,http,308,595,0
0,udp,domain_u,45,125,0
0,tcp,uucp_path,0,0,1
0,tcp,http,225,394,0
0,tcp,http,351,9114,0
0,tcp,time,0,0,1
0,tcp,http,328,521,0
1,tcp,smtp,796,331,0
0,tcp,private,0,0,1
3,tcp,smtp,1274,328,0
0,tcp,http,54540,8314,1
0,tcp,iso_tsap,0,0,1
0,tcp,http,293,21953,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,200,706,0
0,udp,domain_u,46,135,0
1,tcp,smtp,1137,484,0
0,tcp,time,0,0,1
0,tcp,http,247,26597,0
0,tcp,http,342,568,0
0,tcp,other,0,0,1
0,tcp,ftp,0,0,1
0,tcp,private,0,0,1
0,udp,domain_u,43,130,0
0,icmp,eco_i,30,0,0
0,tcp,http,323,1389,0
0,tcp,private,0,0,1
0,tcp,http,279,10585,0
10100,udp,other,145,105,0
0,tcp,http,222,1269,0
0,tcp,ftp,0,0,1
0,tcp,http,212,914,0
0,tcp,http,162,8265,0
0,tcp,link,0,0,1
0,icmp,eco_i,8,0,1
0,icmp,ecr_i,520,0,1
0,tcp,auth,0,0,1
0,icmp,eco_i,18,0,1
0,tcp,time,0,0,1
0,tcp,vmnet,0,0,1
0,tcp,http,54540,8314,1
5056,tcp,ftp_data,5135678,0,1
0,tcp,http,291,1410,0
0,tcp,http,351,428,0
0,tcp,echo,0,0,1
0,tcp,imap4,0,0,1
0,tcp,private,0,0,1
0,icmp,ecr_i,520,0,1
0,tcp,smtp,1566,607,0
0,tcp,courier,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
30,tcp,ftp,1190,3380,0
0,tcp,http,265,3232,0
0,tcp,http,328,434,0
0,tcp,http,284,189,0
0,tcp,http,313,1029,0
0,tcp,http,0,0,0
0,tcp,http,317,8387,0
0,tcp,http,193,8856,0
0,tcp,http,238,249,0
0,tcp,iso_tsap,0,0,1
0,tcp,efs,0,0,1
0,tcp,smtp,965,331,0
0,tcp,http,0,0,0
0,tcp,finger,0,0,1
0,tcp,http,231,1349,0
6,tcp,smtp,1042,400,0
0,tcp,http,236,1556,0
0,tcp,http,311,1960,0
0,tcp,http,313,1508,0
0,tcp,private,0,0,1
1,tcp,smtp,703,337,0
0,tcp,http,54540,8314,1
0,icmp,eco_i,8,0,1
0,tcp,http,202,9381,0
7274,udp,other,147,105,0
0,tcp,http,205,728,0
0,tcp,http,229,258,0
0,tcp,nnsp,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,http,54540,8314,1
0,tcp,http,248,2481,0
0,tcp,whois,0,0,1
1,tcp,smtp,668,334,0
0,udp,domain_u,44,138,0
0,tcp,http,318,14462,0
0,tcp,http,226,1948,0
0,tcp,http,0,0,1
0,icmp,urp_i,183,0,0
0,tcp,uucp_path,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,telnet,0,0,1
0,tcp,courier,0,0,1
0,tcp,private,0,0,1
0,tcp,finger,0,0,1
0,tcp,private,0,0,1
0,tcp,http,269,705,0
0,tcp,private,0,0,1
0,tcp,http,238,477,0
0,tcp,finger,0,0,1
373,tcp,IRC,399,1166,0
0,tcp,private,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,csnet_ns,0,0,1
0,udp,domain_u,36,0,0
0,udp,private,28,0,1
0,tcp,private,0,0,1
0,tcp,finger,0,0,1
5170,tcp,other,1,0,1
0,tcp,domain,0,0,1
0,tcp,ftp,0,0,1
0,tcp,http,217,616,0
0,tcp,ftp_data,383,0,0
0,tcp,http,303,2507,0
0,tcp,http,282,774,0
16673,tcp,other,1,0,1
0,tcp,http,234,1075,0
0,tcp,ftp_data,1766,0,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,udp,domain_u,46,46,0
0,tcp,private,0,0,1
0,tcp,http,272,269,0
0,tcp,http,333,4791,0
0,tcp,smtp,12648,1392,0
0,tcp,http,237,26491,0
0,tcp,http,315,1588,0
0,tcp,private,0,0,1
0,tcp,iso_tsap,0,0,1
0,tcp,ftp_data,245,0,0
0,tcp,http,248,942,0
0,tcp,private,0,0,1
0,tcp,http,326,477,0
0,tcp,http,206,4867,0
0,tcp,http,0,0,1
0,tcp,Z39_50,0,0,1
325,tcp,telnet,298,9085,0
0,tcp,auth,14,40,0
0,tcp,http,161,8444,0
0,udp,domain_u,45,133,0
53,tcp,telnet,590,1050583,0
0,tcp,http,262,13277,0
0,tcp,sql_net,0,0,1
0,tcp,http,317,2099,0
0,icmp,eco_i,8,0,1
0,udp,other,1,0,1
0,icmp,ecr_i,1480,0,1
0,tcp,http,316,1133,0
0,tcp,ftp,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,finger,0,0,1
0,udp,private,28,0,1
0,tcp,bgp,0,0,1
0,tcp,private,0,0,1
0,icmp,ecr_i,520,0,1
0,tcp,http,0,0,0
0,tcp,private,0,0,1
0,udp,private,28,0,1
0,tcp,telnet,0,0,1
0,tcp,http,327,3810,0
0,tcp,ftp_data,7077,0,0
0,tcp,finger,10,139,0
0,tcp,private,0,0,1
0,tcp,ftp_data,1699,0,0
0,udp,domain_u,45,131,0
0,tcp,private,0,0,1
0,tcp,gopher,0,0,1
3,tcp,ftp,0,96,1
0,tcp,http,319,2332,0
0,tcp,telnet,0,0,1
0,tcp,private,0,0,1
0,tcp,nnsp,0,0,1
0,tcp,smtp,1448,326,0
0,tcp,kshell,0,0,1
0,tcp,smtp,1698,390,0
0,tcp,private,0,0,1
0,udp,domain_u,44,82,0
0,tcp,login,0,0,1
0,tcp,http,348,579,0
0,tcp,telnet,0,0,1
0,tcp,http,243,416,0
24,tcp,ftp,341,1063,0
0,tcp,smtp,1270,335,0
0,tcp,time,0,0,1
0,udp,domain_u,45,142,0
0,udp,domain_u,45,76,0
0,tcp,auth,0,0,1
0,udp,private,100,0,1
1,tcp,smtp,1083,337,0
0,tcp,http,302,11161,0
0,tcp,private,0,0,1
0,tcp,http,293,12334,0
0,udp,private,105,147,0
0,icmp,eco_i,8,0,1
0,tcp,smtp,1615,329,0
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,http,210,1933,0
1,tcp,http,256,9428,0
0,tcp,private,0,0,1
0,udp,private,1,0,1
0,tcp,http,0,0,0
0,tcp,ftp_data,0,0,1
0,tcp,http,205,668,0
0,tcp,ftp_data,5319,0,0
0,tcp,systat,0,0,1
0,udp,private,28,0,1
0,tcp,private,0,0,1
350,udp,other,147,105,0
0,tcp,daytime,0,0,1
3,tcp,ftp_data,2194619,0,0
0,tcp,http,214,1328,0
0,icmp,ecr_i,1032,0,1
0,tcp,ftp_data,0,0,1
0,tcp,private,0,0,1
7,tcp,smtp,6327,331,0
26421,tcp,private,1,0,1
1,tcp,whois,0,0,1
0,tcp,http,168,6210,0
1545,udp,other,147,105,0
0,tcp,http,0,0,0
0,tcp,http,223,7355,0
0,tcp,http,318,382,0
0,tcp,whois,0,0,1
0,tcp,http,224,880,0
0,tcp,http,161,20101,0
6,tcp,auth,9,38,0
0,tcp,private,0,0,1
0,tcp,http,0,0,1
3,tcp,smtp,2152,329,0
0,tcp,http,287,2168,0
0,tcp,private,0,0,1
0,tcp,http,228,1240,0
0,tcp,private,0,0,1
0,tcp,http,232,1752,0
0,tcp,http,54540,8314,1
0,icmp,eco_i,8,0,1
0,tcp,http,338,200,0
0,tcp,private,0,0,1
0,tcp,smtp,0,0,1
0,tcp,private,0,0,1
14058,tcp,other,1,0,1
0,tcp,http,237,952,0
28,udp,domain_u,46,46,0
0,udp,domain_u,45,84,0
0,icmp,ecr_i,520,0,1
0,tcp,link,0,0,1
0,tcp,telnet,0,0,1
0,tcp,http,231,2698,0
0,tcp,http,228,260,0
0,tcp,finger,7,223,0
0,icmp,eco_i,8,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,302,2521,0
0,tcp,time,0,0,1
0,tcp,nnsp,0,0,1
0,icmp,eco_i,30,0,0
0,tcp,smtp,647,329,0
0,tcp,private,0,0,1
0,tcp,http,300,2698,0
0,tcp,smtp,594,330,0
0,tcp,smtp,2239,481,0
0,tcp,http,159,9534,0
2,tcp,smtp,1239,368,0
0,tcp,http,211,622,0
0,tcp,private,0,0,1
0,tcp,http,149,429,0
0,tcp,http,303,828,0
0,icmp,eco_i,8,0,1
0,tcp,smtp,1794,330,0
0,tcp,private,0,0,1
0,tcp,Z39_50,0,0,1
0,tcp,http,248,474,0
0,tcp,http,197,5790,0
0,tcp,http,313,1572,0
0,tcp,ftp_data,3468,0,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,http,355,369,0
0,tcp,http,193,15642,0
0,tcp,bgp,0,0,1
0,tcp,http,278,2241,0
0,tcp,klogin,0,0,1
0,tcp,http,0,0,0
0,icmp,eco_i,8,0,1
0,tcp,http,209,170,0
0,tcp,private,0,0,1
0,tcp,ftp_data,11,0,0
0,icmp,eco_i,18,0,1
1,tcp,private,0,0,1
0,udp,domain_u,31,0,0
0,tcp,http,309,10378,0
40593,tcp,private,1,0,1
172,tcp,http,237,238,0
0,tcp,http,215,65776,0
0,tcp,http,219,1463,0
0,tcp,http,320,14763,0
0,udp,domain_u,46,46,0
0,tcp,http,258,1010,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,uucp,0,0,1
0,tcp,hostnames,0,0,1
0,tcp,http,251,426,0
0,tcp,ftp_data,4763,0,0
0,tcp,http,214,1652,0
630,tcp,other,1,0,1
0,icmp,eco_i,8,0,1
0,tcp,ftp_data,748,0,0
2587,udp,other,146,105,0
0,tcp,http,150,3998,0
0,udp,domain_u,43,43,0
0,tcp,http,222,770,0
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,tcp,http,216,5479,0
0,tcp,http,227,1040,0
0,tcp,whois,0,0,1
0,tcp,private,0,0,1
0,tcp,http,291,1844,0
0,udp,domain_u,46,162,0
0,tcp,http,304,2084,0
2,tcp,http,54540,8314,1
0,tcp,http,54540,8314,1
0,tcp,http,209,2181,0
0,tcp,other,4539,0,0
1,tcp,smtp,1236,329,0
0,tcp,mtp,0,0,1
0,tcp,http,314,2708,0
0,tcp,smtp,2369,330,0
0,tcp,http,254,2838,0
0,tcp,private,0,0,1
30835,tcp,efs,1,0,1
0,udp,domain_u,45,45,0
1,tcp,smtp,3168,327,0
0,icmp,eco_i,18,0,1
3,tcp,smtp,2578,332,0
0,icmp,eco_i,8,0,1
0,tcp,http,295,4673,0
2,tcp,smtp,1287,433,0
0,tcp,ftp_data,2056,0,0
0,tcp,http,54540,8314,1
0,tcp,uucp_path,0,0,1
0,tcp,other,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,udp,domain_u,45,81,0
0,tcp,http,286,1410,0
0,tcp,private,0,0,1
0,tcp,whois,0,0,1
0,tcp,http,214,383,0
0,tcp,Z39_50,0,0,1
0,tcp,http,229,9295,0
0,tcp,http,227,2692,0
0,tcp,http,312,2873,0
0,udp,domain_u,44,132,0
0,tcp,uucp,0,0,1
0,tcp,smtp,0,0,1
0,tcp,bgp,0,0,1
0,tcp,time,0,0,1
0,tcp,name,0,0,1
0,udp,domain_u,43,129,0
0,udp,domain_u,42,42,0
0,tcp,private,0,0,1
0,tcp,ftp_data,641,0,0
0,tcp,http,400,950,0
0,tcp,ftp_data,0,0,1
0,tcp,http,260,567,0
0,tcp,private,0,0,1
19,udp,private,105,147,0
0,tcp,vmnet,0,0,1
0,tcp,http,322,1645,0
0,tcp,ftp_data,607,0,0
0,tcp,http,54540,8314,1
0,tcp,http,282,171,0
0,udp,domain_u,44,131,0
0,tcp,private,0,0,1
0,tcp,csnet_ns,0,0,1
0,tcp,ftp_data,7422,0,0
0,tcp,http,245,3553,0
5054,tcp,ftp_data,5135678,0,1
0,icmp,urp_i,78,0,0
0,tcp,other,0,0,1
0,tcp,http,210,4907,0
0,udp,domain_u,45,134,0
0,tcp,ftp_data,10,0,0
0,tcp,private,0,0,1
0,tcp,finger,0,0,1
0,tcp,http,275,3917,0
0,tcp,smtp,1244,336,0
0,udp,domain_u,46,143,0
25,tcp,telnet,756,164112,0
0,tcp,ftp_data,5891,0,0
0,tcp,private,0,0,1
0,tcp,daytime,0,0,1
0,tcp,http,275,3253,0
0,tcp,finger,0,0,1
6350,udp,other,146,105,0
0,tcp,private,0,0,1
0,tcp,bgp,0,0,1
0,tcp,http,233,1600,0
0,tcp,http,54540,8314,1
0,tcp,private,0,0,1
0,tcp,http,0,0,1
0,tcp,http,224,762,0
1,tcp,private,0,0,1
0,tcp,vmnet,0,0,1
0,udp,domain_u,43,136,0
2,tcp,ftp_data,2194619,0,0
0,tcp,exec,0,0,1
0,tcp,http,294,5919,0
0,tcp,private,0,0,1
0,tcp,http,298,801,0
0,tcp,http,317,264,0
2,tcp,smtp,2717,328,0
1,tcp,smtp,783,332,0
0,tcp,whois,0,0,1
0,tcp,private,0,0,1
0,icmp,ecr_i,520,0,1
0,tcp,uucp_path,0,0,1
0,tcp,http,0,0,0
0,tcp,ftp_data,641,0,0
0,udp,domain_u,44,133,0
0,tcp,finger,0,0,1
0,tcp,daytime,0,0,1
1,tcp,smtp,2417,330,0
0,tcp,nnsp,0,0,1
0,udp,domain_u,42,42,0
0,udp,domain_u,43,131,0
0,tcp,smtp,250700,333,0
0,tcp,smtp,107,408,0
0,tcp,rje,0,0,1
0,tcp,smtp,1710,332,0
0,tcp,http_443,0,0,1
0,tcp,private,0,0,1
0,tcp,http,283,2612,0
0,udp,domain_u,129,45,0
0,udp,domain_u,43,74,0
0,tcp,other,10261,0,0
0,tcp,http,236,9549,0
0,tcp,private,0,0,1
0,tcp,http,299,678,0
0,tcp,http,196,5790,0
0,tcp,http,360,5550,0
0,tcp,netbios_ssn,0,0,1
5,tcp,http,339,284,0
0,udp,private,28,0,1
0,tcp,private,0,0,1
0,tcp,http,194,26494,0
0,tcp,private,0,0,1
0,tcp,supdup,0,0,1
0,udp,domain_u,45,125,0
1,tcp,smtp,764,332,0
0,icmp,ecr_i,520,0,1
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,whois,0,0,1
0,tcp,finger,10,147,0
0,tcp,ftp_data,0,0,1
0,tcp,private,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,uucp,0,0,1
0,tcp,name,0,0,1
0,tcp,ftp_data,5336,0,0
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,tcp,http,214,1477,0
0,udp,private,1,0,1
0,udp,domain_u,45,45,0
0,tcp,private,0,0,1
0,tcp,http,304,2818,0
0,icmp,ecr_i,30,0,0
0,tcp,echo,0,0,1
0,tcp,login,0,0,1
0,udp,domain_u,44,67,0
0,tcp,ftp_data,0,0,1
0,tcp,netbios_dgm,0,0,1
0,udp,domain_u,44,71,0
34,tcp,smtp,11693,1360,0
0,tcp,http,307,397,0
0,tcp,private,0,0,1
0,tcp,ftp_data,12241,0,0
0,tcp,http,0,0,0
0,tcp,smtp,2660,336,0
0,tcp,ftp_data,0,0,1
0,tcp,http,203,749,0
0,tcp,mtp,0,0,1
0,tcp,http,216,1424,0
27,tcp,ftp,1507,4152,0
0,icmp,eco_i,8,0,1
1255,udp,other,146,105,0
0,tcp,iso_tsap,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,uucp,0,0,1
0,tcp,nnsp,0,0,1
0,tcp,gopher,0,0,1
0,tcp,http,313,1463,0
0,tcp,http,210,2904,0
0,tcp,http,263,362,0
0,udp,domain_u,42,129,0
0,tcp,http,312,2364,0
0,tcp,http,266,5377,0
0,tcp,other,0,0,1
0,tcp,http,54540,8314,1
0,tcp,http,219,12922,0
0,tcp,http,366,263,0
0,tcp,whois,0,0,1
0,tcp,auth,0,0,1
1,tcp,smtp,966,336,0
0,tcp,private,0,0,1
0,tcp,http,269,9287,0
0,tcp,http,310,1159,0
0,tcp,http,224,26083,0
0,tcp,time,0,0,1
0,tcp,other,0,0,1
0,tcp,http,167,4352,0
4249,udp,other,146,105,0
1,tcp,pop_3,48,251,0
0,tcp,smtp,741,325,0
12,tcp,telnet,0,15,0
0,tcp,http,254,285,0
0,tcp,bgp,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,smtp,1416,339,0
0,udp,domain_u,46,70,0
0,udp,domain_u,34,87,0
1112,udp,other,147,105,0
0,udp,domain_u,44,75,0
0,tcp,http,309,307,0
0,tcp,smtp,1135,325,0
0,tcp,http,286,4146,0
0,icmp,ecr_i,1032,0,1
0,udp,domain_u,44,137,0
0,udp,private,28,0,1
0,tcp,http,240,2496,0
0,udp,private,1,0,1
0,tcp,http,273,2366,0
0,tcp,http,302,35040,0
0,tcp,ftp_data,334,0,1
0,tcp,http,243,261,0
0,tcp,ctf,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,213,4555,0
0,tcp,private,0,0,1
0,tcp,http,310,2288,0
0,tcp,http,236,19983,0
0,tcp,private,0,0,1
0,tcp,telnet,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,http,244,2244,0
0,tcp,link,0,0,1
0,udp,domain_u,46,129,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,http,318,5872,0
0,tcp,http,362,3040,0
0,tcp,http,0,0,0
0,tcp,daytime,0,0,1
0,tcp,nnsp,0,0,1
0,tcp,private,0,0,1
0,tcp,http,230,1681,0
0,tcp,http,200,574,0
0,tcp,http,328,2532,0
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,login,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,netbios_ssn,0,0,1
0,tcp,http,149,4767,0
0,tcp,time,0,0,1
0,tcp,exec,0,0,1
0,udp,domain_u,42,42,0
0,tcp,private,0,0,1
0,tcp,http,291,1431,0
15,tcp,smtp,2374,333,0
0,udp,domain_u,44,75,0
0,tcp,iso_tsap,0,0,1
0,tcp,ftp_data,0,0,1
0,tcp,private,0,0,1
2,tcp,smtp,722,328,0
0,tcp,nnsp,0,0,1
0,udp,domain_u,44,129,0
0,tcp,remote_job,0,0,1
0,tcp,netbios_dgm,0,0,1
0,tcp,klogin,0,0,1
0,tcp,uucp_path,0,0,1
0,tcp,private,0,0,1
0,tcp,http,233,1075,0
5061,tcp,ftp_data,5133876,0,1
0,tcp,smtp,618,329,0
0,tcp,smtp,1412,335,0
0,tcp,http,240,397,0
0,tcp,http,0,0,0
0,tcp,ftp,0,0,1
0,tcp,private,0,0,1
0,tcp,http,286,338,0
0,tcp,http,219,324,0
0,tcp,http,342,1745,0
0,tcp,efs,0,0,1
0,tcp,ftp_data,15722,0,0
0,icmp,ecr_i,520,0,1
0,tcp,http,227,356,0
0,tcp,systat,0,0,1
0,tcp,systat,0,0,1
0,icmp,eco_i,8,0,1
0,tcp,smtp,2393,327,0
0,tcp,systat,0,0,1
0,tcp,http,231,202,0
0,tcp,http,314,659,0
0,tcp,http,297,18555,0
1,tcp,smtp,990,328,0
0,udp,private,1,0,1
0,udp,domain_u,45,73,0
0,tcp,http,227,717,0
0,tcp,http,251,287,0
0,tcp,http,264,18957,0
0,tcp,http,244,2662,0
0,tcp,courier,0,0,1
0,tcp,ctf,0,0,1
0,tcp,http,274,1233,0
0,tcp,http,217,3212,0
0,udp,private,1,0,1
0,tcp,ftp_data,0,0,1
0,udp,domain_u,44,133,0
0,tcp,http,302,2369,0
0,tcp,http,193,351,0
0,tcp,http,233,1114,0
0,tcp,private,0,0,1
1017,udp,other,146,105,0
0,tcp,smtp,897,332,0
0,tcp,kshell,0,0,1
0,udp,domain_u,46,133,0
0,tcp,nntp,0,0,1
3,tcp,smtp,766,329,0
0,tcp,printer,0,0,1
0,tcp,private,0,0,1
0,tcp,http,0,0,0
0,tcp,http,333,920,0
0,tcp,http,161,423,0
0,udp,domain_u,33,0,0
0,tcp,private,0,0,1
3,tcp,smtp,636,333,0
0,udp,domain_u,42,129,0
0,tcp,ldap,0,0,1
0,tcp,private,0,0,1
0,tcp,supdup,0,0,1
0,udp,domain_u,45,80,0
0,tcp,http,0,0,0
0,tcp,http,238,807,0
0,udp,private,1,0,1
0,tcp,http,215,10360,0
2,tcp,private,0,0,1
37,udp,domain_u,87,44,0
0,tcp,imap4,0,0,1
0,tcp,http,230,391,0
0,udp,domain_u,44,76,0
0,icmp,ecr_i,1032,0,1
0,tcp,ftp_data,5558,0,0
0,tcp,systat,0,0,1
0,udp,domain_u,33,88,0
0,tcp,smtp,1454,332,0
0,tcp,ldap,0,0,1
0,tcp,systat,0,0,1
0,udp,domain_u,42,108,0
0,tcp,http,339,526,0
0,tcp,http,301,466,0
2,tcp,ftp_data,2194619,0,0
0,icmp,eco_i,8,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,tcp,private,0,0,1
0,icmp,ecr_i,1032,0,1
0,tcp,private,0,0,1
0,tcp,http,250,608,0
0,tcp,http,240,8719,0
0,udp,domain_u,29,29,0
